cst_id,cst_firstname,cst_lastname,cst_gender,cst_city,cst_region,cst_email,cst_create_date
CUST103026,Nicole,Reyes,,Cagayan de Oro,Davao Region,customer3025@example.com,27/05/2024
CUST103027,Ana,Santos,F,Panabo,Davao Region,customer3026@example.com,14/10/2022
CUST103028,Grace,Flores,M,Iloilo,Northern Mindanao,customer3027@example.com,18/04/2020
CUST103029,John,Villanueva,F,Cagayan de Oro,SOCCSKSARGEN,customer3028@example.com,20/06/2022
CUST103030,Luis,Mendoza,M,Digos,Northern Mindanao,customer3029@example.com,05/12/2021
CUST103031,Grace,Reyes,M,Davao City,Western Visayas,customer3030@example.com,23/03/2022
CUST103032,Carlo,Garcia,,Cagayan de Oro,Central Visayas,customer3031@example.com,07/04/2020
CUST103033,Kevin,Flores,Female,Cebu City,Davao Region,customer3032@example.com,25/07/2021
CUST103034,Ana,Garcia,M,Iloilo,Central Visayas,customer3033@example.com,03/12/2024
CUST103035,Maria,Rivera,F,Panabo,Northern Mindanao,customer3034@example.com,23/03/2020
CUST103036,Marco,Bautista,M,Tagum,Northern Mindanao,customer3035@example.com,03/07/2024
CUST103037,Patricia,Mendoza,M,Iloilo,Metro Manila,customer3036@example.com,20/07/2022
CUST103038,Mark,Rivera,F,Cagayan de Oro,Western Visayas,customer3037@example.com,18/11/2022
CUST103039,Carlo,Mendoza,F,Davao City,Metro Manila,customer3038@example.com,07/08/2024
CUST103040,Mark,Cruz,Female,Tagum,Northern Mindanao,customer3039@example.com,27/01/2021
CUST103041,Paolo,Rivera,female,General Santos,Western Visayas,customer3040@example.com,06/11/2024
CUST103042,Carlo,Rivera,M,Cebu City,Western Visayas,customer3041@example.com,13/05/2021
CUST103043,Angela,Mendoza,female,Panabo,Northern Mindanao,customer3042@example.com,20/09/2021
CUST103044,Liza,Ramos,F,Digos,SOCCSKSARGEN,customer3043@example.com,20/03/2022
CUST103045,Mark,Cruz,M,Manila,SOCCSKSARGEN,customer3044@example.com,18/12/2022
CUST103046,Luis,Aquino,male,Iloilo,Metro Manila,customer3045@example.com,04/08/2021
CUST103047,Grace,Castillo,M,General Santos,Northern Mindanao,customer3046@example.com,28/11/2023
CUST103048,James,Castillo,F,General Santos,Central Visayas,customer3047@example.com,08/02/2020
CUST103049,Mark,Ramos,Female,Digos,Central Visayas,customer3048@example.com,14/04/2023
CUST103050,Grace,Castillo,M,Tagum,Northern Mindanao,customer3049@example.com,27/03/2023
CUST103051,Patricia,Navarro,male,Davao City,Northern Mindanao,customer3050@example.com,20/08/2022
CUST103052,Mark,Villanueva,M,Quezon City,Davao Region,customer3051@example.com,09/01/2023
CUST103053,James,Cruz,male,Davao City,Davao Region,customer3052@example.com,07/09/2023
CUST103054,Paolo,Flores,M,Quezon City,Western Visayas,customer3053@example.com,15/06/2024
CUST103055,James,Torres,M,Panabo,Davao Region,customer3054@example.com,28/01/2021
CUST103056,Miguel,Navarro,F,Cebu City,Central Visayas,customer3055@example.com,08/05/2022
CUST103057,Patricia,Cruz,male,Iloilo,Central Visayas,customer3056@example.com,08/10/2022
CUST103058,Ana,Mendoza,M,Manila,Davao Region,customer3057@example.com,12/09/2021
CUST103059,Paolo,Rivera,male,Manila,Western Visayas,customer3058@example.com,18/10/2024
CUST103060,Carlo,Reyes,M,Panabo,SOCCSKSARGEN,customer3059@example.com,09/07/2022
CUST103061,John,Aquino,F,Cagayan de Oro,Metro Manila,customer3060@example.com,02/12/2022
CUST103062, Angela ,Aquino,F,Cebu City,Western Visayas,customer3061@example.com,16/12/2020
CUST103063,Paolo,Flores,M,General Santos,Northern Mindanao,customer3062@example.com,18/01/2022
CUST103064,Ana,Santos,female,Davao City,SOCCSKSARGEN,customer3063@example.com,30/01/2023
CUST103065,Grace,Santos,F,Iloilo,Western Visayas,customer3064@example.com,10/02/2022
CUST103066,Kevin,Dela Cruz,Male,Tagum,Central Visayas,customer3065@example.com,18/10/2023
CUST103067,Patricia,Reyes,F,Iloilo,Western Visayas,customer3066@example.com,03/09/2020
CUST103068,Grace,Reyes,F,Iloilo,SOCCSKSARGEN,customer3067@example.com,03/10/2020
CUST103069,Ana,Cruz,Male,Davao City,Metro Manila,customer3068@example.com,02/09/2021
CUST103070,Maria,Garcia,female,Manila,Northern Mindanao,customer3069@example.com,27/07/2021
CUST103071,Sofia,Villanueva,Male,Cebu City,Northern Mindanao,customer3070@example.com,07/01/2024
CUST103072,Miguel,Aquino,F,Panabo,Northern Mindanao,customer3071@example.com,11/04/2024
CUST103073,John,Santos,Male,Quezon City,Northern Mindanao,customer3072@example.com,29/04/2022
CUST103074,James,Aquino,Male,Tagum,SOCCSKSARGEN,customer3073@example.com,28/06/2022
CUST103075,Kevin,Cruz,F,Panabo,Northern Mindanao,customer3074@example.com,13/06/2021
CUST103076,Grace,Torres,Male,Iloilo,SOCCSKSARGEN,customer3075@example.com,15/08/2022
CUST103077,Ana,Santos,F,Manila,Northern Mindanao,customer3076@example.com,25/06/2023
CUST103078,Patricia,Reyes,Female,Tagum,Central Visayas,customer3077@example.com,24/07/2023
CUST103079,John,Cruz,,Tagum,Metro Manila,customer3078@example.com,10/10/2024
CUST103080,Sofia,Torres,female,Panabo,Davao Region,customer3079@example.com,06/11/2022
CUST103081,Sofia,Flores,male,Davao City,Northern Mindanao,customer3080@example.com,04/09/2021
CUST103082,Patricia,Mendoza,Male,Tagum,Northern Mindanao,customer3081@example.com,05/05/2020
CUST103083,Carlo,Ramos,Female,Cagayan de Oro,Davao Region,customer3082@example.com,23/05/2023
CUST103084,John,Castillo,M,Davao City,Western Visayas,customer3083@example.com,18/12/2023
CUST103085,Angela,Castillo,F,Panabo,Metro Manila,customer3084@example.com,21/09/2022
CUST103086,Paolo,Ramos,M,Digos,SOCCSKSARGEN,customer3085@example.com,19/07/2024
CUST103087, Mark ,Navarro,M,Iloilo,SOCCSKSARGEN,customer3086@example.com,24/07/2021
CUST103088,Mark,Flores,,Iloilo,Central Visayas,,05/04/2020
CUST103089,John,Garcia,male,Quezon City,Western Visayas,customer3088@example.com,13/02/2023
CUST103090,Miguel,Flores,F,Digos,Davao Region,customer3089@example.com,06/08/2020
CUST103091,Angela,Santos,M,Cagayan de Oro,Central Visayas,customer3090@example.com,31/05/2020
CUST103092,Paolo,Rivera,Male,Cagayan de Oro,Metro Manila,customer3091@example.com,17/06/2023
CUST103093,Grace,Mendoza,F,Quezon City,Central Visayas,customer3092@example.com,20/02/2022
CUST103094,John,Bautista,male,Manila,Western Visayas,customer3093@example.com,24/12/2022
CUST103095,Ella,Rivera,,Iloilo,SOCCSKSARGEN,customer3094@example.com,07/09/2023
CUST103096,James,Flores,F,Cagayan de Oro,Central Visayas,customer3095@example.com,19/11/2021
CUST103097,Mark,Villanueva,M,Iloilo,Northern Mindanao,customer3096@example.com,04/01/2023
CUST103098,Angela,Flores,M,Manila,Metro Manila,customer3097@example.com,28/08/2022
CUST103099,Mark,Cruz,M,Manila,SOCCSKSARGEN,customer3098@example.com,10/11/2022
CUST103100,Carlo,Santos,F,Cebu City,SOCCSKSARGEN,customer3099@example.com,20/06/2023
CUST103101,Paolo,Cruz,M,Digos,Western Visayas,customer3100@example.com,15/11/2021
CUST103102,Ana,Rivera,M,Cebu City,Northern Mindanao,customer3101@example.com,27/06/2022
CUST103103,Juan,Flores,M,Digos,Northern Mindanao,customer3102@example.com,30/11/2022
CUST103104,Sofia,Mendoza,M,Cebu City,Metro Manila,customer3103@example.com,09/09/2020
CUST103105,Grace,Flores,Female,Panabo,Central Visayas,customer3104@example.com,15/01/2021
CUST103106,Angela,Dela Cruz,M,Manila,Metro Manila,,09/06/2020
CUST103107,Luis,Villanueva,male,Cagayan de Oro,SOCCSKSARGEN,customer3106@example.com,22/12/2020
CUST103108,Paolo,Rivera,M,Manila,Metro Manila,customer3107@example.com,28/02/2022
CUST103109,Ella,Reyes,M,Panabo,Central Visayas,customer3108@example.com,14/08/2024
CUST103110,John,Castillo,M,Manila,SOCCSKSARGEN,customer3109@example.com,19/07/2024
CUST103111,Liza,Mendoza,Female,Quezon City,Central Visayas,customer3110@example.com,05/10/2023
CUST103112,James,Santos,M,Tagum,Metro Manila,customer3111@example.com,01/10/2022
CUST103113,Maria,Gonzales,F,Digos,Davao Region,customer3112@example.com,30/12/2020
CUST103114,Ella,Santos,M,Cebu City,Metro Manila,customer3113@example.com,06/10/2021
CUST103115,Paolo,Garcia,,Quezon City,Central Visayas,customer3114@example.com,11/10/2023
CUST103116,Miguel,Santos,M,Manila,Davao Region,customer3115@example.com,23/06/2024
CUST103117,Nicole,Flores,F,General Santos,Northern Mindanao,customer3116@example.com,28/09/2024
CUST103118,Nicole,Ramos,male,Panabo,Western Visayas,customer3117@example.com,30/11/2021
CUST103119,Juan,Mendoza,M,Iloilo,Northern Mindanao,customer3118@example.com,25/05/2022
CUST103120,Luis,Reyes,M,Quezon City,Davao Region,customer3119@example.com,05/07/2022
CUST103121,Nicole,Reyes,male,Quezon City,Davao Region,customer3120@example.com,11/04/2020
CUST103122,Marco,Gonzales,M,Digos,Davao Region,customer3121@example.com,28/07/2020
CUST103123,Miguel,Bautista,M,General Santos,Central Visayas,customer3122@example.com,22/03/2020
CUST103124,Nicole,Gonzales,F,Panabo,Central Visayas,customer3123@example.com,20/08/2023
CUST103125,Sofia,Navarro,M,Iloilo,Metro Manila,customer3124@example.com,07/02/2021
CUST103126,Luis,Navarro,female,Quezon City,Metro Manila,customer3125@example.com,14/06/2023
CUST103127,Patricia,Bautista,Male,Tagum,Metro Manila,customer3126@example.com,06/11/2021
CUST103128,Ella,Ramos,F,Panabo,SOCCSKSARGEN,customer3127@example.com,30/11/2023
CUST103129, Liza ,Torres,M,Cagayan de Oro,Northern Mindanao,customer3128@example.com,26/07/2020
CUST103130,James,Dela Cruz,Male,General Santos,Western Visayas,customer3129@example.com,08/08/2021
CUST103131,Paolo,Flores,Male,General Santos,Davao Region,customer3130@example.com,03/01/2021
CUST103132,Miguel,Reyes,M,Digos,SOCCSKSARGEN,customer3131@example.com,23/02/2022
CUST103133,James,Garcia,female,Cebu City,Central Visayas,customer3132@example.com,08/10/2022
CUST103134,Maria,Castillo,F,Quezon City,Central Visayas,customer3133@example.com,30/10/2020
CUST103135,Grace,Villanueva,Female,Iloilo,Davao Region,customer3134@example.com,15/04/2023
CUST103136,Juan,Reyes,M,General Santos,Metro Manila,customer3135@example.com,02/10/2024
CUST103137,Kevin,Reyes,M,Quezon City,Central Visayas,customer3136@example.com,18/03/2020
CUST103138,Miguel,Reyes,Female,Cebu City,SOCCSKSARGEN,customer3137@example.com,03/06/2020
CUST103139,Miguel,Bautista,Female,Tagum,Northern Mindanao,customer3138@example.com,09/09/2024
CUST103140,Miguel,Dela Cruz,F,Manila,Central Visayas,customer3139@example.com,14/03/2023
CUST103141,Miguel,Mendoza,M,Digos,SOCCSKSARGEN,customer3140@example.com,13/07/2024
CUST103142,Sofia,Santos,male,Cebu City,Western Visayas,customer3141@example.com,23/06/2023
CUST103143,Miguel,Rivera,M,Manila,Western Visayas,customer3142@example.com,15/07/2023
CUST103144,Kevin,Torres,F,Iloilo,Metro Manila,customer3143@example.com,10/10/2020
CUST103145,James,Bautista,Male,Iloilo,SOCCSKSARGEN,customer3144@example.com,10/07/2022
CUST103146,Kevin,Castillo,M,Quezon City,Northern Mindanao,customer3145@example.com,19/10/2021
CUST103147,Nicole,Cruz,M,Cagayan de Oro,Western Visayas,customer3146@example.com,09/02/2024
CUST103148,Patricia,Bautista,M,General Santos,Metro Manila,customer3147@example.com,18/03/2020
CUST103149,Marco,Navarro,female,General Santos,Central Visayas,customer3148@example.com,02/02/2020
CUST103150,Ana,Ramos,F,Iloilo,Northern Mindanao,customer3149@example.com,28/09/2022
CUST103151,Grace,Garcia,Male,Panabo,Metro Manila,customer3150@example.com,12/10/2024
CUST103152,John,Villanueva,,Cagayan de Oro,Davao Region,customer3151@example.com,25/11/2024
CUST103153,Mark,Gonzales,Male,Cebu City,Western Visayas,customer3152@example.com,04/12/2022
CUST103154,James,Torres,F,Davao City,Northern Mindanao,,12/02/2022
CUST103155,Maria,Reyes,F,Cebu City,Central Visayas,customer3154@example.com,06/05/2021
CUST103156,Patricia,Villanueva,F,Panabo,Northern Mindanao,customer3155@example.com,17/11/2024
CUST103157,James,Gonzales,F,Panabo,Central Visayas,customer3156@example.com,25/11/2020
CUST103158,Marco,Navarro,female,Cebu City,Central Visayas,customer3157@example.com,15/08/2020
CUST103159,Daniel,Ramos,Female,Davao City,Northern Mindanao,customer3158@example.com,04/07/2022
CUST103160,Luis,Garcia,F,Tagum,SOCCSKSARGEN,customer3159@example.com,07/12/2021
CUST103161,Ana,Reyes,F,General Santos,Western Visayas,,11/06/2022
CUST103162,Luis,Rivera,female,Cagayan de Oro,Central Visayas,customer3161@example.com,11/06/2024
CUST103163,Mark,Flores,M,Tagum,Davao Region,customer3162@example.com,30/04/2021
CUST103164,Angela,Dela Cruz,male,Digos,SOCCSKSARGEN,customer3163@example.com,27/04/2024
CUST103165,Ana,Castillo,M,Digos,Western Visayas,customer3164@example.com,16/01/2021
CUST103166,Sofia,Santos,Female,Cagayan de Oro,Metro Manila,customer3165@example.com,05/08/2021
CUST103167,Grace,Reyes,male,Digos,Metro Manila,customer3166@example.com,09/01/2020
CUST103168,Carlo,Garcia,F,Davao City,Davao Region,customer3167@example.com,06/05/2023
CUST103169,Patricia,Flores,M,Cagayan de Oro,Central Visayas,customer3168@example.com,25/03/2024
CUST103170,Nicole,Mendoza,male,Quezon City,Northern Mindanao,customer3169@example.com,14/05/2024
CUST103171,Nicole,Cruz,F,Cagayan de Oro,Metro Manila,customer3170@example.com,28/10/2020
CUST103172,Ella,Mendoza,F,Digos,SOCCSKSARGEN,customer3171@example.com,12/10/2023
CUST103173,Sofia,Mendoza,F,General Santos,Metro Manila,customer3172@example.com,11/09/2020
CUST103174,Angela,Navarro,F,Tagum,Metro Manila,customer3173@example.com,05/02/2023
CUST103175, Marco ,Ramos,Male,Panabo,Western Visayas,customer3174@example.com,18/06/2023
CUST103176,Kevin,Gonzales,M,General Santos,SOCCSKSARGEN,customer3175@example.com,01/10/2020
CUST103177,Nicole,Bautista,F,Cagayan de Oro,Davao Region,customer3176@example.com,17/07/2020
CUST103178,Carlo,Dela Cruz,female,General Santos,Northern Mindanao,customer3177@example.com,11/05/2020
CUST103179,John,Gonzales,M,Iloilo,Northern Mindanao,customer3178@example.com,29/06/2023
CUST103180,Mark,Navarro,F,Cebu City,Western Visayas,customer3179@example.com,11/01/2023
CUST103181,John,Garcia,Male,Davao City,Central Visayas,customer3180@example.com,02/08/2020
CUST103182,Mark,Mendoza,female,Cagayan de Oro,Western Visayas,customer3181@example.com,19/06/2022
CUST103183,Grace,Castillo,F,Cagayan de Oro,Central Visayas,customer3182@example.com,03/12/2023
CUST103184,Maria,Villanueva,male,Davao City,SOCCSKSARGEN,customer3183@example.com,04/03/2021
CUST103185,Nicole,Mendoza,M,Digos,Western Visayas,customer3184@example.com,26/12/2022
CUST103186,Ella,Cruz,F,Quezon City,Davao Region,customer3185@example.com,10/06/2021
CUST103187,James,Garcia,female,Digos,SOCCSKSARGEN,,14/04/2021
CUST103188,Sofia,Reyes,female,General Santos,SOCCSKSARGEN,customer3187@example.com,06/12/2021
CUST103189,Maria,Castillo,F,Panabo,Davao Region,customer3188@example.com,25/09/2021
CUST103190,Patricia,Navarro,F,Davao City,Central Visayas,customer3189@example.com,10/06/2022
CUST103191,Juan,Flores,F,Digos,SOCCSKSARGEN,customer3190@example.com,04/01/2021
CUST103192,Daniel,Aquino,M,Manila,SOCCSKSARGEN,customer3191@example.com,03/12/2021
CUST103193,Daniel,Villanueva,female,Iloilo,Central Visayas,customer3192@example.com,25/01/2023
CUST103194,Mark,Bautista,male,Cebu City,Metro Manila,customer3193@example.com,28/11/2021
CUST103195,Grace,Cruz,F,Quezon City,Davao Region,customer3194@example.com,27/03/2023
CUST103196,Mark,Ramos,M,Cebu City,Metro Manila,customer3195@example.com,27/07/2020
CUST103197,John,Gonzales,F,Cebu City,Metro Manila,customer3196@example.com,04/09/2020
CUST103198,Patricia,Bautista,M,General Santos,Central Visayas,customer3197@example.com,07/04/2024
CUST103199,Marco,Mendoza,Female,Davao City,Northern Mindanao,customer3198@example.com,11/04/2022
CUST103200,Carlo,Torres,F,General Santos,Western Visayas,customer3199@example.com,01/01/2023
CUST103201,Ella,Gonzales,M,Quezon City,Central Visayas,customer3200@example.com,24/08/2023
CUST103202,Ella,Santos,Male,Cagayan de Oro,Northern Mindanao,customer3201@example.com,19/09/2020
CUST103203,James,Navarro,,Manila,Central Visayas,customer3202@example.com,16/10/2024
CUST103204,Ana,Reyes,M,Davao City,Central Visayas,customer3203@example.com,01/02/2022
CUST103205,Carlo,Gonzales,F,Panabo,Northern Mindanao,customer3204@example.com,20/05/2024
CUST103206,Daniel,Santos,F,Panabo,Metro Manila,customer3205@example.com,20/01/2022
CUST103207,Marco,Santos,M,Digos,SOCCSKSARGEN,customer3206@example.com,31/12/2021
CUST103208,Patricia,Mendoza,F,Iloilo,Western Visayas,customer3207@example.com,17/12/2022
CUST103209,Sofia,Garcia,Male,General Santos,Northern Mindanao,customer3208@example.com,09/12/2020
CUST103210,John,Flores,M,Cebu City,Central Visayas,customer3209@example.com,31/12/2022
CUST103211,Marco,Dela Cruz,M,Cebu City,Metro Manila,customer3210@example.com,04/11/2024
CUST103212,Carlo,Mendoza,male,General Santos,Western Visayas,customer3211@example.com,07/03/2023
CUST103213,Angela,Ramos,F,Iloilo,Western Visayas,customer3212@example.com,06/05/2020
CUST103214,Marco,Navarro,Male,Panabo,Central Visayas,customer3213@example.com,10/06/2023
CUST103215,Kevin,Gonzales,Male,Davao City,Northern Mindanao,,01/03/2020
CUST103216,Carlo,Flores,male,Manila,Metro Manila,customer3215@example.com,05/07/2020
CUST103217,Juan,Ramos,Female,Cebu City,Davao Region,customer3216@example.com,27/05/2021
CUST103218,Sofia,Aquino,male,Panabo,Western Visayas,customer3217@example.com,02/07/2021
CUST103219,Marco,Cruz,Male,Quezon City,SOCCSKSARGEN,customer3218@example.com,07/01/2020
CUST103220,Sofia,Aquino,F,Tagum,Western Visayas,customer3219@example.com,01/02/2020
CUST103221,Daniel,Villanueva,F,Panabo,Central Visayas,customer3220@example.com,21/11/2023
CUST103222,Carlo,Mendoza,F,Tagum,Western Visayas,customer3221@example.com,29/03/2022
CUST103223,James,Cruz,F,Tagum,Metro Manila,customer3222@example.com,25/12/2020
CUST103224,James,Mendoza,M,Manila,Metro Manila,customer3223@example.com,11/02/2022
CUST103225,Nicole,Dela Cruz,F,Manila,SOCCSKSARGEN,customer3224@example.com,01/06/2023
CUST103226,James,Ramos,F,Cebu City,Northern Mindanao,customer3225@example.com,14/08/2023
CUST103227,Kevin,Villanueva,M,Quezon City,Western Visayas,customer3226@example.com,02/06/2021
CUST103228,Paolo,Ramos,M,Davao City,Western Visayas,customer3227@example.com,27/10/2020
CUST103229, Grace ,Cruz,Female,Cebu City,Metro Manila,customer3228@example.com,22/09/2024
CUST103230,Patricia,Mendoza,F,Tagum,Davao Region,customer3229@example.com,10/02/2023
CUST103231,Patricia,Castillo,male,Iloilo,Western Visayas,customer3230@example.com,04/11/2024
CUST103232,John,Mendoza,F,Cebu City,Northern Mindanao,customer3231@example.com,06/07/2021
CUST103233,Daniel,Ramos,male,Manila,SOCCSKSARGEN,customer3232@example.com,19/07/2020
CUST103234,Juan,Castillo,Female,Cagayan de Oro,Western Visayas,customer3233@example.com,18/11/2021
CUST103235,Kevin,Mendoza,M,Digos,Central Visayas,customer3234@example.com,13/08/2021
CUST103236,Kevin,Aquino,,Cebu City,Central Visayas,customer3235@example.com,18/07/2023
CUST103237,Paolo,Torres,M,Quezon City,Davao Region,customer3236@example.com,13/07/2023
CUST103238,Marco,Cruz,F,Tagum,Central Visayas,customer3237@example.com,08/05/2020
CUST103239,Luis,Mendoza,Female,Quezon City,Davao Region,customer3238@example.com,23/11/2022
CUST103240,Juan,Flores,F,Manila,SOCCSKSARGEN,customer3239@example.com,09/09/2021
CUST103241, John ,Santos,F,Davao City,Metro Manila,customer3240@example.com,11/01/2023
CUST103242,John,Gonzales,F,Iloilo,Northern Mindanao,customer3241@example.com,05/12/2021
CUST103243,Luis,Navarro,M,Tagum,Western Visayas,customer3242@example.com,25/08/2022
CUST103244,Liza,Santos,M,Cebu City,Davao Region,customer3243@example.com,12/07/2023
CUST103245,Grace,Villanueva,M,Tagum,Metro Manila,customer3244@example.com,12/06/2021
CUST103246,Patricia,Villanueva,M,Tagum,Davao Region,customer3245@example.com,24/12/2020
CUST103247,James,Santos,Male,Cebu City,Davao Region,customer3246@example.com,24/06/2023
CUST103248,Maria,Cruz,F,Cebu City,Northern Mindanao,customer3247@example.com,01/09/2024
CUST103249,Ana,Mendoza,F,Cebu City,Northern Mindanao,customer3248@example.com,10/03/2022
CUST103250,Paolo,Navarro,Male,Digos,Western Visayas,customer3249@example.com,30/11/2024
CUST103251,Angela,Castillo,M,Quezon City,SOCCSKSARGEN,customer3250@example.com,28/11/2020
CUST103252,Grace,Torres,M,Davao City,Western Visayas,customer3251@example.com,14/01/2024
CUST103253,Mark,Ramos,Female,Quezon City,Western Visayas,customer3252@example.com,13/11/2024
CUST103254,Paolo,Santos,female,Digos,Metro Manila,customer3253@example.com,23/06/2021
CUST103255,John,Aquino,F,Cebu City,Central Visayas,customer3254@example.com,23/09/2020
CUST103256,Mark,Gonzales,M,Iloilo,Northern Mindanao,customer3255@example.com,09/04/2023
CUST103257,Mark,Navarro,Female,Panabo,SOCCSKSARGEN,customer3256@example.com,13/04/2024
CUST103258,Mark,Flores,female,General Santos,Metro Manila,customer3257@example.com,29/05/2020
CUST103259,Kevin,Dela Cruz,F,Quezon City,Metro Manila,customer3258@example.com,27/02/2023
CUST103260, Sofia ,Rivera,M,Quezon City,Davao Region,customer3259@example.com,17/04/2024
CUST103261,Sofia,Santos,M,Panabo,Central Visayas,customer3260@example.com,27/02/2020
CUST103262,Miguel,Dela Cruz,F,Cagayan de Oro,Western Visayas,customer3261@example.com,17/07/2022
CUST103263,Grace,Cruz,female,Digos,Central Visayas,customer3262@example.com,18/05/2020
CUST103264,Luis,Villanueva,Male,Cagayan de Oro,Metro Manila,customer3263@example.com,13/11/2020
CUST103265,Liza,Flores,F,Digos,Western Visayas,customer3264@example.com,25/05/2022
CUST103266,Nicole,Gonzales,Male,Davao City,Davao Region,customer3265@example.com,12/08/2021
CUST103267,Grace,Aquino,male,Iloilo,SOCCSKSARGEN,customer3266@example.com,02/06/2020
CUST103268,Daniel,Navarro,F,Cebu City,Western Visayas,customer3267@example.com,12/12/2023
CUST103269, Ana ,Navarro,male,General Santos,Central Visayas,customer3268@example.com,31/12/2020
CUST103270,Marco,Garcia,F,Tagum,Western Visayas,customer3269@example.com,15/04/2024
CUST103271,Mark,Navarro,F,Davao City,Davao Region,customer3270@example.com,14/11/2020
CUST103272,Sofia,Aquino,F,General Santos,Northern Mindanao,customer3271@example.com,24/07/2022
CUST103273,Daniel,Rivera,F,Cebu City,Davao Region,customer3272@example.com,01/08/2023
CUST103274,Sofia,Navarro,,Panabo,Metro Manila,customer3273@example.com,14/05/2022
CUST103275,John,Rivera,F,Manila,SOCCSKSARGEN,customer3274@example.com,20/01/2022
CUST103276,Ella,Rivera,F,Digos,Metro Manila,customer3275@example.com,13/09/2023
CUST103277,Maria,Navarro,F,Davao City,Western Visayas,customer3276@example.com,22/01/2020
CUST103278,John,Flores,F,Cagayan de Oro,Davao Region,customer3277@example.com,27/01/2024
CUST103279,Marco,Cruz,F,Tagum,SOCCSKSARGEN,customer3278@example.com,26/05/2023
CUST103280,Grace,Dela Cruz,Female,Davao City,Northern Mindanao,customer3279@example.com,08/10/2023
CUST103281,Maria,Gonzales,F,Tagum,Metro Manila,customer3280@example.com,27/01/2022
CUST103282,James,Cruz,F,Panabo,Western Visayas,customer3281@example.com,22/11/2021
CUST103283,Marco,Torres,Male,Cagayan de Oro,SOCCSKSARGEN,customer3282@example.com,26/10/2022
CUST103284,Maria,Castillo,M,Iloilo,SOCCSKSARGEN,customer3283@example.com,01/03/2023
CUST103285,Sofia,Garcia,Male,Panabo,Metro Manila,customer3284@example.com,23/07/2024
CUST103286,Miguel,Rivera,F,Davao City,Metro Manila,customer3285@example.com,23/03/2024
CUST103287,Ana,Aquino,F,Tagum,Central Visayas,customer3286@example.com,07/04/2020
CUST103288,John,Santos,Female,Digos,Metro Manila,customer3287@example.com,30/09/2020
CUST103289,Mark,Garcia,Female,Panabo,Western Visayas,customer3288@example.com,30/08/2024
CUST103290,Mark,Castillo,male,Digos,Metro Manila,customer3289@example.com,29/11/2021
CUST103291,Sofia,Villanueva,F,Iloilo,Metro Manila,customer3290@example.com,10/11/2022
CUST103292,Miguel,Gonzales,F,Digos,Central Visayas,customer3291@example.com,11/04/2020
CUST103293,John,Villanueva,Female,Cebu City,Northern Mindanao,customer3292@example.com,07/07/2020
CUST103294, Carlo ,Reyes,F,Cebu City,Davao Region,customer3293@example.com,05/01/2022
CUST103295,Mark,Castillo,Male,Tagum,Central Visayas,customer3294@example.com,15/07/2023
CUST103296,James,Reyes,F,Panabo,Central Visayas,customer3295@example.com,22/10/2023
CUST103297,John,Reyes,Female,General Santos,Metro Manila,customer3296@example.com,29/05/2024
CUST103298,Ella,Castillo,M,General Santos,SOCCSKSARGEN,customer3297@example.com,20/12/2020
CUST103299,Liza,Flores,F,Davao City,Western Visayas,customer3298@example.com,29/12/2020
CUST103300,Patricia,Aquino,M,Cebu City,Western Visayas,customer3299@example.com,02/09/2022
CUST103301,Nicole,Villanueva,F,Digos,Metro Manila,customer3300@example.com,11/09/2022
CUST103302,Carlo,Reyes,Male,Digos,SOCCSKSARGEN,customer3301@example.com,06/03/2020
CUST103303,Nicole,Navarro,F,Cebu City,SOCCSKSARGEN,customer3302@example.com,15/03/2022
CUST103304,Carlo,Villanueva,F,Iloilo,Davao Region,customer3303@example.com,03/06/2024
CUST103305,Ana,Flores,female,Quezon City,Metro Manila,customer3304@example.com,22/10/2020
CUST103306,Carlo,Navarro,Female,Iloilo,Metro Manila,customer3305@example.com,16/01/2024
CUST103307,Carlo,Flores,F,General Santos,SOCCSKSARGEN,customer3306@example.com,16/03/2022
CUST103308,Ana,Gonzales,female,Tagum,Metro Manila,customer3307@example.com,01/08/2022
CUST103309,Juan,Santos,F,Panabo,Davao Region,customer3308@example.com,28/02/2023
CUST103310,Ella,Gonzales,Female,Digos,Northern Mindanao,customer3309@example.com,24/06/2023
CUST103311,Liza,Villanueva,M,Digos,Davao Region,customer3310@example.com,21/02/2023
CUST103312,Sofia,Villanueva,M,Panabo,Northern Mindanao,customer3311@example.com,06/07/2020
CUST103313,Ella,Torres,F,Tagum,Davao Region,customer3312@example.com,15/06/2021
CUST103314,John,Navarro,M,Tagum,Western Visayas,customer3313@example.com,01/03/2024
CUST103315, Sofia ,Mendoza,F,Cebu City,Central Visayas,customer3314@example.com,13/03/2020
CUST103316,Patricia,Dela Cruz,M,General Santos,Western Visayas,customer3315@example.com,11/07/2023
CUST103317,Nicole,Gonzales,Male,Davao City,SOCCSKSARGEN,customer3316@example.com,25/07/2022
CUST103318,Paolo,Navarro,M,Cagayan de Oro,Metro Manila,customer3317@example.com,03/08/2020
CUST103319,Carlo,Castillo,M,Quezon City,Central Visayas,customer3318@example.com,08/08/2020
CUST103320,Juan,Reyes,,General Santos,Northern Mindanao,customer3319@example.com,31/10/2024
CUST103321,Maria,Bautista,Male,Digos,Western Visayas,customer3320@example.com,25/02/2020
CUST103322,Mark,Aquino,female,Panabo,Metro Manila,customer3321@example.com,10/02/2020
